Id,SalePrice
1461,119177.90539207718
1462,167974.52213411668
1463,182208.15128739344
1464,197951.53238903178
1465,198044.9288578729
1466,174218.2583506312
1467,175190.65164884998
1468,165383.79505431734
1469,184374.38288515824
1470,124655.53421993094
1471,194780.75564318264
1472,93814.81730935797
1473,97137.18117878908
1474,155067.51112752422
1475,116454.73804965425
1476,365720.57599473535
1477,246056.3583002624
1478,292498.73941186187
1479,279786.4476825124
1480,482824.59169518546
1481,306225.82833886467
1482,204164.99921997456
1483,169074.66940551368
1484,162570.38700035636
1485,185890.15561853957
1486,192417.7749496786
1487,324734.20547726966
1488,229094.6546116906
1489,200643.835149864
1490,251459.11896534034
1491,190464.44377247142
1492,88075.55486815427
1493,192274.4862705604
1494,288310.26914715813
1495,272621.19196709705
1496,239374.7559149724
1497,182032.11406234567
1498,161576.4481343316
1499,161695.45915713898
1500,157104.69175833365
1501,177579.2965889282
1502,156651.88443215395
1503,292872.6413592146
1504,244834.64818521496
1505,225820.70618977913
1506,188079.0158229559
1507,239090.32328205442
1508,194443.18004855828
1509,161560.9534666364
1510,152873.6466497032
1511,138224.8472142142
1512,175954.4254131085
1513,145132.72908504168
1514,170834.48128017108
1515,214877.01700254183
1516,143325.53051769416
1517,163587.48282679048
1518,137417.9824363566
1519,219633.2178043783
1520,129790.98265026983
1521,127960.19267911854
1522,176629.56960012516
1523,112361.22723572768
1524,123131.61904439105
1525,119872.52481534313
1526,117338.98653524145
1527,110029.42190241572
1528,139095.2906164715
1529,150945.91259978295
1530,186222.3117135202
1531,100226.46330755237
1532,101360.32666476697
1533,142093.32819719077
1534,122089.82231026345
1535,148010.3262712222
1536,107022.17556703543
1537,62969.49592694717
1538,170569.91274131113
1539,220067.0644114362
1540,100779.64446339957
1541,144818.089490938
1542,135591.6279661043
1543,192653.16565459035
1544,83946.76056930842
1545,110346.4361714113
1546,135376.73905408275
1547,137990.4897756658
1548,140657.62828314156
1549,118085.3365043675
1550,141633.0971548715
1551,112258.88641419211
1552,142772.03236167913
1553,158045.360309667
1554,107086.14953219221
1555,175399.25541187715
1556,75177.39233576793
1557,109120.59754210415
1558,95820.55036068625
1559,86610.7936402078
1560,138709.12117475283
1561,134092.46511552483
1562,126491.55784219639
1563,117678.7493352024
1564,156880.64322027515
1565,144031.93415264634
1566,256027.24765340984
1567,68703.69554789303
1568,224446.05238675012
1569,121934.39344008626
1570,136553.1801189126
1571,117061.97193602737
1572,145315.88735509047
1573,245900.22864436824
1574,113316.97473300791
1575,233422.19233695616
1576,240020.9698851749
1577,197309.26710100024
1578,145212.79548823563
1579,146305.97085458136
1580,192245.57247457016
1581,158220.72521260084
1582,128701.0656945002
1583,335270.0975381252
1584,229212.7467234464
1585,138469.78191048064
1586,72249.74770613559
1587,94893.35144529614
1588,146033.7229432608
1589,98041.68131466304
1590,132169.55395687904
1591,91065.07538026037
1592,113474.03698430344
1593,137768.37093691385
1594,163615.4266826661
1595,108919.57872231862
1596,226894.5268430644
1597,183260.353084372
1598,217968.01386995663
1599,188863.65162358512
1600,185753.1493997647
1601,75107.8605748676
1602,119525.56599659802
1603,98754.68258748142
1604,280326.45398296433
1605,238022.5205883062
1606,171318.43423905698
1607,189376.31047370203
1608,215026.12517363785
1609,188518.9202396729
1610,138249.8207510031
1611,123992.4489767344
1612,167694.92215543796
1613,158353.98336218257
1614,130146.89774170185
1615,90914.5878611346
1616,71232.26504305797
1617,96132.36765924528
1618,121818.26666608192
1619,145044.69143559437
1620,183938.74967902896
1621,132860.50843490148
1622,133237.21395896608
1623,271345.9960732324
1624,205684.03985103974
1625,123144.72304874827
1626,159945.48508905098
1627,180137.9035926173
1628,280115.3409710032
1629,179861.26058446988
1630,356461.6125039416
1631,218540.3070814142
1632,236249.82801439485
1633,171442.5247500019
1634,188606.68683061568
1635,181037.52758243153
1636,156944.01172540517
1637,192990.16207184276
1638,188328.8751932573
1639,183173.0780797707
1640,241225.94619754667
1641,175344.01552980332
1642,235446.4113761908
1643,222122.53133179594
1644,232582.8466348848
1645,188992.56835281517
1646,157444.1074530497
1647,153155.5664335155
1648,130547.28190027869
1649,136507.80788419524
1650,120080.86453761456
1651,125403.88337183293
