Id,SalePrice
1461,111397.49515566416
1462,146453.98587201536
1463,206384.2649910082
1464,204793.7024012797
1465,171742.59482527245
1466,205200.85352744185
1467,184104.34865900595
1468,192989.21636485844
1469,175323.35431011138
1470,107705.44131446234
1471,182723.51665117522
1472,117693.58317313227
1473,126820.85083449329
1474,172128.494778584
1475,128735.3828127312
1476,359326.0072579868
1477,209326.01487095002
1478,300597.34634850686
1479,311376.2148247808
1480,385628.10391615704
1481,264669.904717603
1482,191618.2058687671
1483,186758.71917219507
1484,172059.775165851
1485,190244.16290886747
1486,221450.72567485366
1487,362113.0076614134
1488,210315.76237437432
1489,180988.0219413913
1490,280604.2838521926
1491,215018.17513256124
1492,75962.15807735547
1493,174570.82221110072
1494,265527.7464511036
1495,253888.0037775205
1496,281481.9368284759
1497,216843.6286648335
1498,175118.9764986122
1499,175118.9764986122
1500,179109.1996083879
1501,198796.5036174194
1502,163826.93925974774
1503,280562.3369047572
1504,228003.76013377425
1505,198779.7248384452
1506,197665.03298761183
1507,278218.99481832935
1508,212802.36121619656
1509,185114.079779797
1510,134686.1700630954
1511,143188.09422898036
1512,169935.5245688106
1513,180165.43443151494
1514,184581.09977442352
1515,249912.3313089686
1516,158438.4015165083
1517,156314.68654682278
1518,160135.78191344347
1519,198597.48273159866
1520,120923.60475944425
1521,126399.96535626077
1522,158910.4235024415
1523,135204.69575136458
1524,128476.20823352854
1525,112838.65323146083
1526,106589.14496679278
1527,94061.05158394459
1528,149163.8814285018
1529,134789.07502997108
1530,166718.4491268862
1531,131067.40455262247
1532,89801.66000864282
1533,157380.73872640915
1534,143180.42895980715
1535,174493.80953300023
1536,106438.9522451784
1537,35158.87654548418
1538,147793.68722156412
1539,203136.94726651395
1540,155043.9011107816
1541,140871.78216312523
1542,164167.1517998767
1543,200425.2768441164
1544,79241.62366097234
1545,123195.83605872397
1546,119397.04461605987
1547,143458.86719134264
1548,155630.78969952092
1549,112615.98846827075
1550,130120.3119985722
1551,86342.35498028505
1552,154237.827836456
1553,147379.66684172675
1554,133752.03977180808
1555,177669.6579925227
1556,81863.24875008641
1557,94466.85079359869
1558,88025.18889127625
1559,99678.76789909345
1560,145866.12889319425
1561,167256.95427724207
1562,125577.11330296099
1563,104419.01846361067
1564,167774.5074201494
1565,154488.60106307617
1566,196921.4378685383
1567,52441.87526600831
1568,220625.73349736305
1569,133216.90352386842
1570,127623.72342570662
1571,154543.49415489938
1572,139586.0033655467
1573,206196.66595848347
1574,118255.65615039342
1575,180737.95671670954
1576,238424.93344428623
1577,182196.60157341906
1578,129982.34345080238
1579,147804.2886304264
1580,211860.62558782473
1581,167419.0445474179
1582,119128.58415247244
1583,241886.80935405334
1584,247152.7272117536
1585,143660.0240460739
