Id,SalePrice
1461,121148.48056966373
1462,163291.19968727243
1463,182784.467189847
1464,191854.26853907062
1465,198657.54187717335
1466,170999.24095354418
1467,179899.8759744477
1468,162298.0119343489
1469,186304.1280853361
1470,126241.73960516938
1471,200268.91625931775
1472,97528.2171870995
1473,96892.74575117505
1474,151027.76682052392
1475,117779.47143827497
1476,384344.00118311885
1477,255418.5923117568
1478,291235.56784353487
1479,271306.01200043445
1480,500585.96688168286
1481,324964.4709636315
1482,204267.59608758515
1483,175928.31165043794
1484,166041.02810187754
1485,183641.57734929712
1486,191463.44209039226
1487,329968.4623803968
1488,234762.7953461142
1489,208714.82248419712
1490,238367.02616643172
1491,189749.3413612728
1492,88891.7238568477
1493,190076.7214069977
1494,290126.45253885654
1495,267115.0060877383
1496,239110.25770933405
1497,181240.38509873275
1498,164769.4522830118
1499,164635.99185583496
1500,155569.4814358806
1501,176284.78963665274
1502,154142.68079601642
1503,304812.5466649474
1504,241045.09895343822
1505,228727.14031335447
1506,176584.32672308074
1507,242884.4092061407
1508,196362.21834690517
1509,159415.3546570721
1510,144229.56542480047
1511,139878.53725520382
1512,169732.02495492858
1513,143216.92326606627
1514,157877.98325392022
1515,216575.93085750577
1516,143672.87756086225
1517,169201.23824239543
1518,139615.00652019356
1519,223915.202637435
1520,131794.87440339886
1521,131748.54008372803
1522,168179.78889494162
1523,111945.01150830615
1524,122455.32503451423
1525,121279.38337376667
1526,113835.82857281959
1527,108378.86895177004
1528,134677.17513282824
1529,153634.5650760019
1530,179051.10770378297
1531,97076.31941573138
1532,98006.68446525949
1533,144233.2493730796
1534,124553.56134905767
1535,145528.6594611763
1536,103334.50055727591
1537,64105.07693858271
1538,158512.45161691075
1539,213263.78024109325
1540,102959.99153114799
1541,140434.51021524484
1542,139072.49622326373
1543,202996.3052678531
1544,83058.54516279562
1545,112420.87898954426
1546,131200.376344783
1547,138826.808115715
1548,140873.97635355723
1549,120894.11890919197
1550,140308.85048051534
1551,114181.37614489494
1552,141428.56823583203
1553,158698.98853483115
1554,108690.00020474677
1555,178205.95211172718
1556,82638.18280250193
1557,110325.58909220576
1558,97132.20379375193
1559,81802.72518285687
1560,128115.67452997627
1561,122596.23797322367
1562,129470.79977201618
1563,119815.83575956748
1564,153145.7866130821
1565,142364.84258873027
1566,242625.96204479737
1567,74887.86249079635
1568,217034.58292291354
1569,134028.46026425538
1570,140050.90669864506
1571,118925.53645503265
1572,150662.271841096
1573,260983.512204406
1574,118484.87880621762
1575,237626.3315944421
1576,235479.8213682984
1577,198822.39225443066
1578,140667.42415922816
1579,149298.5319817456
1580,190121.84997223326
1581,159862.7677276562
1582,126579.3595249697
1583,319387.0560767074
1584,228534.87608770208
1585,138428.70244284012
1586,76864.27863636744
1587,97914.25016219718
1588,154162.06926579858
1589,94903.10411109633
1590,136776.55521677263
1591,93508.70965311449
1592,114723.90435524863
1593,135422.402944055
1594,136216.2425462438
1595,107210.26373988649
1596,237210.83230488858
1597,192620.37544368388
1598,208286.97340776754
1599,182659.22709935575
1600,175265.75209654018
1601,79021.46203185686
1602,115272.9220107781
1603,95089.5460028248
1604,280502.2122576802
1605,235004.5666190549
1606,166122.18846950337
1607,167595.75755701395
1608,211824.19516023292
1609,187460.95223764735
1610,137552.69143208585
1611,134107.06322946993
1612,165542.41880539185
1613,165453.45275534608
1614,124780.83442818982
1615,92612.60184268912
1616,70732.15371270222
1617,95551.18669707977
1618,123250.08940848341
1619,141962.7280759931
1620,174400.44635271668
1621,133945.90844671972
1622,135024.54005691566
1623,284398.88480590715
1624,216985.71816381143
1625,123147.86731694218
1626,159911.88213844382
1627,185261.044324734
1628,278818.37572239665
1629,177126.66465968732
1630,359464.82664522546
1631,224160.55760646114
1632,243866.26666993886
1633,172956.26448989665
1634,187272.27328627618
1635,176946.499632526
1636,154861.3770272558
1637,189855.38256952385
1638,184521.16115829482
1639,184214.22728125335
1640,239109.48045690812
1641,168920.93845958714
1642,223115.99063364294
1643,218118.64235613638
1644,230736.01371159506
1645,190891.77295379314
1646,158236.1639515884
1647,156469.23684808202
1648,129952.79565780726
1649,138123.806639225
1650,116726.65188839019
1651,125012.98641495687
1652,98064.90663601973
1653,100277.40375125244
1654,142656.64422618618
1655,145845.5522771612
1656,145055.44341598576
1657,145196.6073654672
1658,146811.26465300636
1659,124943.03357929378
1660,158287.0225340171
1661,471495.92859177716
1662,391590.17939049465
1663,379770.422069866
1664,464202.05229006574
1665,318709.5538898136
1666,332293.666474231
1667,387088.1529219247
1668,337747.7643843042
1669,296107.37749398383
1670,356034.8059899861
1671,263647.40800775617
1672,444022.1495804741
1673,309208.7414344017
1674,249567.3855088619
1675,185257.48757872742
1676,190093.4811515552
1677,219837.87905976572
1678,479837.23403569777
1679,391452.94893033133
1680,331187.46838238864
1681,252966.28419260855
1682,308403.19054273446
1683,175055.03278939828
1684,170428.97614735598
1685,169733.97527186378
1686,169236.80988233685
1687,166651.67068519775
1688,186951.10217563625
1689,194869.36002920827
