Id,SalePrice
1461,126033.25252337201
1462,158138.49388850693
1463,195770.81895402464
1464,196939.54480144568
1465,199476.2119727376
1466,185038.40832259448
1467,170086.21156909422
1468,168703.49195136357
1469,171457.80209935008
1470,123525.13790561106
1471,211117.80481612994
1472,106417.03183758401
1473,120968.14909914957
1474,156010.75400062185
1475,112849.86107735964
1476,384078.9406225106
1477,255142.74640384267
1478,297540.0928480644
1479,308385.8413153272
1480,508769.68123094813
1481,293992.50672785006
1482,199060.34606450846
1483,186365.4583715476
1484,170430.463073733
1485,193975.8230022053
1486,197240.64345922336
1487,322795.1963555041
1488,239307.80929888715
1489,202805.2837961068
1490,261529.37267583355
1491,191514.81168828288
1492,81612.39608128398
1493,191023.8885542232
1494,276229.4191170014
1495,267154.52580229734
1496,239697.7574526492
1497,170789.67043820926
1498,161107.41820368983
1499,163146.06758154332
1500,170808.60073693414
1501,185721.28861835616
1502,154903.22733944835
1503,274386.5814813393
1504,230391.23973348775
1505,210865.28081089768
1506,172183.21952701692
1507,264424.61428991565
1508,188151.51238892993
1509,146259.2690808576
1510,142627.81271827672
1511,144736.913697089
1512,169564.4935939056
1513,142069.40882783424
1514,130903.63175978819
1515,221164.8525869248
1516,150164.96301632808
1517,178924.8006975973
1518,135605.2815838494
1519,236254.00189687035
1520,133898.27050460107
1521,132067.38945328142
1522,164748.61404419405
1523,110671.51934394088
1524,115524.12934416698
1525,118975.06190107662
1526,118372.19303728385
1527,103316.74434393267
1528,129156.54626144744
1529,143206.6067104114
1530,168493.93169094782
1531,119233.60153574764
1532,102454.17824041311
1533,137786.73326217258
1534,114352.28933911571
1535,157101.34189852895
1536,106831.0906935537
1537,67335.82972576671
1538,164308.31313666876
1539,181431.10301499965
1540,127499.75311686337
1541,128946.50749268595
1542,132706.61036581008
1543,194031.68045876952
1544,85216.31271042152
1545,99838.84251519066
1546,134627.10087518705
1547,141025.01069707982
1548,124335.2828644699
1549,112867.80399287169
1550,147087.07850294313
1551,115659.17743993942
1552,144703.70808759332
1553,159797.749036285
1554,104054.1348177989
1555,172880.18455167612
1556,75415.24965742437
1557,110306.15468560166
1558,95612.48428520105
1559,97719.24423883969
1560,137058.23745938137
1561,135291.43960150128
1562,127892.62584587756
1563,120292.90564735957
1564,160628.95384896226
1565,144541.49815448935
1566,218374.99005433836
1567,77103.3209641318
1568,220595.64483285628
1569,152463.48274877208
1570,154611.62407643272
1571,124675.77001235701
1572,140574.7137191393
1573,243696.22386791324
1574,130067.7068959229
1575,246161.45723184274
1576,242328.95178638608
1577,199415.07391287238
1578,147869.7641102521
1579,138195.42883677408
1580,190686.37396740977
1581,161406.6465158621
1582,126826.74809484844
1583,312677.8866319079
1584,232642.579446458
1585,140707.03869434688
1586,72071.21386549185
1587,101599.11324053977
1588,161648.88235015143
1589,91551.11473126514
1590,135657.52860217763
1591,100112.39217733081
1592,131265.05894055197
1593,131049.33104683737
1594,119170.50571947283
1595,119267.40355400121
1596,227070.33424078813
1597,177160.84743273555
1598,199110.93032483646
1599,179514.0579587409
1600,185952.95631093488
1601,85598.37259643391
1602,120256.55252698164
1603,91199.98948048548
1604,301810.1769876818
1605,233643.95988806323
1606,174336.12645531996
1607,174611.53427835004
1608,209887.61496924242
1609,191413.9915952023
1610,164026.7560943987
1611,140973.99909451793
1612,178828.7660436242
1613,169430.15184767678
1614,132173.90594265496
1615,90576.38129946866
1616,80397.35445997499
1617,97274.88360844045
1618,125176.64829550912
1619,140420.74484598535
1620,184859.94115647927
1621,131734.6994551636
1622,139912.41645651573
1623,259821.1159845131
1624,242953.81678571654
1625,126641.27797842867
1626,158359.65047970772
1627,187436.43887598018
1628,279623.1841739386
1629,183792.51263097476
1630,376841.39967175754
1631,202677.9783288033
1632,232530.3541257298
1633,178623.70901959194
1634,205710.13533715354
1635,190596.36371904117
1636,159878.26354359536
1637,201630.26154335885
1638,184547.71151205275
1639,181365.7878146452
1640,236148.60941295954
1641,172203.429132988
1642,222995.02260375224
1643,221514.29075515104
1644,219017.66348197972
1645,200539.98192481222
1646,168308.09883115505
1647,154870.37885073095
1648,134135.6277660331
1649,131872.54516212124
1650,122840.67604291286
1651,122190.07157290596
1652,107159.9151105622
1653,101204.99177626979
1654,148108.42527568512
1655,144881.69207404746
1656,143137.9829345866
1657,148838.2750213882
1658,147205.9309815536
1659,121963.28808396215
1660,151559.1637440393
1661,453153.2926987351
1662,335149.4352783758
1663,364340.5071838218
1664,434702.98722621595
1665,305078.4623762319
1666,339719.24125702266
1667,370347.6959770964
1668,324972.4205341932
1669,280062.0623370348
1670,346652.84255187196
1671,267242.95417939237
1672,446639.68191369076
1673,299044.96436079644
1674,229547.4923176563
1675,194212.5660330124
1676,192656.54130457347
1677,208815.73807281168
1678,442281.8321932525
1679,408068.90925657446
1680,314522.3608819743
1681,257652.95339323132
1682,328019.96922535467
1683,173353.44441421673
1684,172546.68732072934
1685,187235.66377979686
1686,170543.9903139086
1687,171818.35011451002
1688,209055.43158387826
1689,197514.92435424987
1690,197472.76760760057
1691,192567.59658784172
1692,260737.8005028468
1693,179772.6673557128
1694,183442.92675770828
1695,170071.2176435726
1696,254561.6036631595
1697,169487.62711542821
1698,344116.01667615486
1699,329028.1770224555
1700,257401.53717076988
1701,255233.67127314984
1702,241395.75378293512
1703,237757.6589742942
1704,269388.5721636234
1705,239878.85798632482
1706,453869.0983006357
1707,206630.85066512862
1708,211588.7528430604
1709,251673.1473906582
1710,217342.6961226572
1711,244987.33183834053
1712,267763.64834977593
1713,283606.84581516735
1714,213877.78229615276
1715,198094.22648256243
1716,175620.74865055887
1717,168787.83620131094
1718,129428.48708889785
1719,196763.0423361799
1720,229092.48041747505
1721,171218.23507289612
1722,134685.08014386386
1723,176019.67346141094
1724,201841.18134400103
1725,240874.0164109479
1726,189083.9155425045
1727,168012.89668954708
1728,176922.55749875357
1729,153293.28126074089
1730,154296.08171785096
1731,119301.91644546327
1732,125144.4296419187
1733,121983.49615961105
1734,126489.33445477046
1735,138529.55012474654
1736,120886.56251406431
1737,312685.1630309346
1738,244437.75417718044
1739,269336.6591425253
1740,238454.6807980911
1741,205920.70574881654
1742,180167.89626206015
1743,183359.75144714015
1744,278868.5162663989
1745,215688.16454937967
1746,185871.7572978652
1747,213425.44469763877
1748,223143.4702695644
1749,156298.05166742974
1750,127394.53158979464
1751,217366.1150077921
1752,121272.542061781
1753,154668.51628213766
1754,187743.8119915376
1755,162204.7341657745
1756,130460.48724645915
1757,118832.36894069563
1758,147626.10680706368
1759,165334.48983271886
1760,159584.46857092474
1761,141148.73321547356
1762,180203.5999192153
1763,166852.00519166968
1764,117384.67896296569
1765,181930.12768536498
1766,170059.80603438863
1767,241652.56154004953
1768,147243.9433699924
1769,159651.24637295827
1770,150754.44153787688
1771,132574.51871778758
1772,130486.82601441591
1773,140314.18518216824
1774,145507.946217406
1775,138605.4733234307
1776,125074.94404748398
1777,109019.82280887924
1778,148775.74796085138
1779,121703.54937230889
1780,157673.08625115632
1781,132069.0950229833
1782,97909.24454739051
1783,142485.16888827115
1784,112320.61977674023
1785,135087.8244217737
1786,150910.24614481052
1787,167238.2666737037
1788,66157.72100819788
1789,100732.79735021217
1790,91677.49945790262
1791,189024.9132281767
1792,144545.52558930428
1793,141440.38977469326
1794,152498.5003395506
1795,125168.2382588334
1796,133226.82825217248
1797,111306.15603138784
1798,128922.89143671065
1799,109651.63482474719
1800,134682.53088495712
1801,128578.9246307452
1802,118440.88268270552
1803,150585.43212203396
1804,136312.8920192044
1805,136153.46475278458
1806,117351.33931923621
1807,138115.66203081515
1808,133567.4147181118
1809,125379.3723120615
1810,143330.15581293587
1811,96701.91276771149
1812,85751.40702980944
1813,117316.40354922437
1814,94751.49544801582
1815,56185.888507616546
1816,110396.45027419366
1817,139541.64213311864
1818,160229.77069617985
1819,126743.08488045953
1820,75937.11377744956
1821,106119.19309403635
1822,148023.84727399293
1823,54462.75800585182
1824,124267.27589093776
1825,150028.60917229982
1826,109163.20016597181
1827,106337.26873436155
1828,140936.1964517933
1829,123065.79780527939
1830,146672.59659832926
1831,127218.94651156863
1832,90405.26541962114
1833,139699.4368232087
1834,119957.70032780124
1835,130393.8857350305
1836,113941.92766117197
1837,78585.16623585539
1838,120802.8890617877
1839,97913.1659860872
1840,146365.24718943075
1841,155702.58567639568
1842,101605.30251290384
1843,141228.8297121903
1844,140860.79569827774
1845,141897.67143798614
1846,148581.72707975793
1847,164725.40942235407
1848,51439.63795442688
1849,117726.05575136248
1850,121971.25445138017
1851,141213.8092375117
1852,132090.1042634031
1853,154295.89386863334
1854,155455.90482008902
1855,159271.30280340396
1856,230358.78336428534
1857,150852.3344103011
1858,123133.5365101791
1859,117169.5684332184
1860,156761.7890374232
1861,116306.38582905977
1862,265085.8021111092
1863,250161.75461030757
1864,250161.75461030757
1865,366722.2968460661
1866,340704.5335853413
1867,222282.56941149072
1868,323869.5026629958
1869,204279.17298002582
1870,221499.40463447632
1871,257499.09732462247
1872,195857.6847235859
1873,228682.22015874798
1874,140217.1558127814
1875,190872.6432114979
1876,197573.31382620425
1877,204702.16139754117
1878,209274.89496501297
1879,137853.88125859975
1880,134310.61919427966
1881,233537.61840194068
1882,255445.7785645623
1883,187599.7262646992
1884,197061.22975555662
1885,250715.09147039222
1886,310344.31743605086
1887,228135.24181407984
1888,254511.8959594872
1889,177822.2958967392
1890,127411.24252886574
1891,136934.27715808465
1892,112369.50993745112
1893,136375.0613887215
1894,120209.9832932864
1895,137895.63734092264
1896,131850.08496942918
1897,119253.1062258849
1898,116601.55647222599
1899,158132.4908207561
1900,142538.98488419972
1901,168305.29878565305
1902,153581.8166333095
1903,213874.2592337504
1904,157443.44344193884
1905,193629.99441115125
1906,183409.43208748984
1907,193595.52891216718
1908,113831.55083149736
1909,142264.08697460778
1910,120836.48722727076
1911,206251.7344440403
1912,288349.7926768284
1913,168924.1981065116
1914,74570.74599598497
1915,313769.1539106122
1916,68379.57105230693
1917,232433.89833260493
1918,140720.8450696843
1919,161008.10112143797
1920,167870.09752484103
1921,406098.1259398007
1922,343201.56054946396
1923,202594.07584524393
1924,214979.00395312862
1925,197048.64579442213
1926,380001.092315434
1927,134191.20908993145
1928,162155.37802290302
1929,123217.26810000093
1930,129659.01619004937
1931,144754.4331962199
1932,134582.4170963359
1933,189294.46436099042
1934,188954.0935907156
1935,176115.40475771407
1936,189625.13624522285
1937,182810.12914985974
1938,199467.08471428716
1939,247563.31031425105
1940,196175.16244665944
1941,176306.59309038025
1942,188425.58410497024
1943,218855.98556194192
1944,361338.53186584194
1945,394970.36498719343
1946,159962.99191307346
1947,314860.8720344997
1948,173274.17382556826
1949,229292.76749856002
1950,168891.59270656717
1951,263687.9600479285
1952,212674.29697104718
1953,181691.23063630168
1954,171515.28575649625
1955,128234.65436150174
1956,294443.11360048084
1957,151053.79283285074
1958,308896.0201465132
1959,134490.09372714208
1960,113911.74307057176
1961,117590.84982351352
1962,101996.39558709983
1963,105095.75003698021
1964,109186.6674576207
1965,137378.27908853118
1966,129760.05535760992
1967,312004.82075263653
1968,424604.2777498475
1969,402822.0258834194
1970,426786.7744441095
1971,432550.1856707634
1972,344947.32175881276
1973,246135.8163631614
1974,304589.4477270813
1975,450641.0043728411
1976,266865.0347694272
1977,370242.53308250563
1978,345489.505269584
1979,304941.3645794103
1980,183747.18120481938
1981,346297.5633078375
1982,199248.40811305633
1983,205046.52847752467
1984,168316.1709161169
1985,225781.59743032794
1986,222677.0669371203
1987,195492.8040580325
1988,183322.1401044081
1989,196438.83965702925
1990,221623.01114483702
1991,213941.77875889422
1992,216931.5842201412
1993,168829.97539222197
1994,228978.14231722782
1995,181884.2265035581
1996,246944.4283978281
1997,308798.1273682182
1998,327057.6174851281
1999,290556.2375012299
2000,293841.23961150314
2001,269537.21436043613
2002,252329.11637509355
2003,237160.7676435885
2004,278934.85297642474
2005,212907.36568941455
2006,222606.7420111741
2007,233898.0353336879
2008,222737.42179874543
2009,194524.22902094517
2010,203090.59062427553
2011,142301.18998877902
2012,178517.2130433783
2013,185937.89007284664
2014,197617.91145447956
2015,207745.1981298814
2016,199734.57520886263
2017,192538.85112327195
