Id,SalePrice
1461,123563.42029707103
1462,163420.08404687644
1463,186579.36716951066
1464,194454.61706644637
1465,194462.90761915167
1466,173510.19121222038
1467,177943.45066148601
1468,163690.2115017851
1469,188107.16793243287
1470,126402.59474273318
1471,199088.79786494328
1472,96435.63867659785
1473,97134.69216301227
1474,151004.78976167555
1475,116266.86353032412
1476,382653.80090394686
1477,258744.52317416074
1478,287563.3434411848
1479,282336.5759731592
1480,519461.0700941737
1481,321368.50066913315
1482,205865.29683904652
1483,173791.09684289
1484,168171.1578435166
1485,183474.14336069478
1486,191120.26119717685
1487,333207.37028969155
1488,233557.1328649337
1489,210827.52079556495
1490,243246.69812243828
1491,188631.91534628358
1492,88261.4283505229
1493,188894.27911229883
1494,287971.46751570626
1495,266887.98495679133
1496,242024.88783107637
1497,181273.03112653355
1498,165969.90672629618
1499,165497.7608370535
1500,156850.91044575706
1501,176503.61348150947
1502,153013.6247974596
1503,302434.94309972844
1504,242748.73800757868
1505,227105.87229936456
1506,182973.9053479423
1507,241224.4511644648
1508,194801.24026196357
1509,159036.15197973888
1510,146129.76750752228
1511,142004.1964671215
1512,170863.45867659076
1513,144281.0875477525
1514,164430.23427255495
1515,214162.69503293882
1516,145043.99530235157
1517,168390.21578513135
1518,139172.41031659665
1519,220831.49381730155
1520,132269.16276076238
1521,132703.97118075335
1522,168432.80393865364
1523,110717.1190305194
1524,122661.2234951395
1525,119643.2908702562
1526,114880.53188238274
1527,107359.24838206869
1528,132515.9777498387
1529,152612.9231649785
1530,177025.82390725287
1531,102713.9552993178
1532,97263.52876654635
1533,148008.41199250752
1534,123257.05166160525
1535,150792.88407622327
1536,106045.59396711597
1537,62704.346680027
1538,159814.8862318123
1539,206904.456775983
1540,99848.3480662421
1541,141694.55858962765
1542,134999.0434482652
1543,201095.87089304175
1544,86245.76646224981
1545,110995.25604492267
1546,133689.7643177914
1547,137569.06371313913
1548,139462.46371208623
1549,117185.83156450726
1550,140485.45435814463
1551,113148.47284835634
1552,143434.57630290886
1553,160409.60172683749
1554,108179.3067952714
1555,175795.43018570697
1556,80542.29932654521
1557,110411.6694683953
1558,95296.1264689915
1559,84484.91954645973
1560,131177.14779832764
1561,129793.97582612373
1562,130194.28189469282
1563,119706.02748237096
1564,156360.52757085246
1565,144279.6866976838
1566,237585.59782603246
1567,72191.0019270147
1568,219297.89561784864
1569,135388.80929161856
1570,140528.09241994863
1571,122287.77065435216
1572,148003.32772792727
1573,258760.83110757536
1574,118716.3808850209
1575,232287.32502554567
