Id,SalePrice
1461,99179.72
1462,147635.3
1463,179093.9
1464,147798.78
1465,159357.58
1466,164161.14
1467,162130.61
1468,142168.14
1469,166361.66
1470,130788.77
1471,174709.83
1472,96378.4
1473,90096.22
1474,155180.23
1475,94658.6
1476,336830.5
1477,259315.9
1478,304998.2
1479,334031.75
1480,331692.75
1481,275802.8
1482,171651.2
1483,187643.2
1484,157856.8
1485,147870.23
1486,186544.94
1487,346333.75
1488,267450.75
1489,175508.48
1490,191611.75
1491,197365.7
1492,114629.97
1493,228748.17
1494,295418.34
1495,286572.06
1496,205402.34
1497,176902.78
1498,130275.45
1499,130275.45
1500,122728.02
1501,171956.72
1502,117623.96
1503,359975.56
1504,208375.38
1505,222624.77
1506,281970.1
1507,240200.56
1508,180156.9
1509,174727.06
1510,176501.33
1511,165735.5
1512,179072.16
1513,178781.84
1514,142720.12
1515,355101.66
1516,172038.98
1517,114789.875
1518,197134.7
1519,187089.22
1520,135144.83
1521,145287.9
1522,213587.5
1523,136789.36
1524,129169.6
1525,126363.04
1526,121818.42
1527,152305.22
1528,133179.47
1529,159319.3
1530,171288.38
1531,163618.33
1532,94070.16
1533,166202.58
1534,138017.33
1535,149978.3
1536,152832.23
1537,127695.11
1538,137719.25
1539,241416.1
1540,174052.72
1541,157952.98
1542,139523.52
1543,175268.08
1544,76066.914
1545,126069.05
1546,135552.27
1547,141763.45
1548,130140.375
1549,104021.695
1550,175042.25
1551,133577.45
1552,191320.98
1553,141072.47
1554,140186.5
1555,161235.52
1556,136954.81
1557,118669.11
1558,83533.53
1559,160708.6
1560,184095.86
1561,278898.56
1562,104893.375
1563,109756.27
1564,176911.52
1565,133250.28
1566,194411.95
1567,123436.46
1568,181233.84
1569,162650.44
1570,128453.07
1571,161906.86
1572,129746.17
1573,188855.66
1574,173451.78
1575,189791.53
1576,178993.84
1577,150429.81
1578,143232.2
1579,135694.48
1580,180479.98
1581,125387.04
1582,130238.914
1583,336481.28
1584,178002.8
1585,138282.17
1586,57768.996
1587,124551.87
1588,115300.39
1589,152084.64
1590,134046.66
1591,98517.61
1592,141378.34
1593,138200.03
1594,157979.3
1595,139438.0
1596,183481.39
1597,210590.73
1598,189540.69
1599,129345.82
1600,149336.56
1601,52098.332
1602,127452.86
1603,121593.09
1604,242207.0
1605,254392.19
1606,153120.92
1607,305229.47
1608,222622.77
1609,148792.1
1610,143106.56
1611,184269.94
1612,191361.12
1613,169341.88
1614,97511.914
1615,70072.97
1616,70072.97
1617,85120.984
1618,121313.54
1619,134961.58
1620,197953.92
1621,64440.074
1622,132703.3
1623,231582.12
1624,203277.11
1625,110341.19
1626,189791.53
1627,153741.45
1628,250644.6
1629,182612.92
1630,223796.44
1631,173140.77
1632,246675.36
1633,145036.33
1634,185524.47
1635,164384.02
1636,149336.56
1637,213790.66
1638,238562.38
1639,198955.7
1640,300539.34
1641,231051.69
1642,177405.6
1643,221244.84
1644,180727.56
1645,202170.75
1646,156825.72
1647,160372.08
1648,164164.84
1649,133801.42
1650,130203.86
1651,130203.86
1652,96378.4
1653,96378.4
1654,182327.97
1655,157508.48
1656,155180.23
1657,182327.97
1658,155180.23
1659,94658.6
1660,145436.17
1661,354558.78
1662,365293.7
1663,390675.66
1664,331692.75
1665,285846.4
1666,224179.4
1667,294524.28
1668,337304.94
1669,264444.16
1670,276754.72
1671,240253.22
1672,542049.9
1673,268939.8
1674,250415.58
1675,182807.89
1676,167336.88
1677,182807.89
1678,271876.4
1679,311243.1
1680,244829.95
1681,198956.28
1682,238379.55
1683,168352.25
1684,168439.92
1685,159845.5
1686,138762.84
1687,147870.23
1688,180834.31
1689,183284.06
1690,173163.33
1691,129082.61
1692,235796.95
1693,147870.23
1694,157761.44
1695,161199.83
1696,287019.25
1697,161199.83
1698,365179.0
1699,342575.84
1700,217865.69
1701,265523.94
1702,229981.2
1703,306439.8
1704,335720.38
1705,189791.53
1706,271876.4
1707,195006.67
1708,157223.83
1709,265974.84
1710,196415.23
1711,208849.81
1712,238323.0
1713,286023.16
1714,207461.25
1715,168512.45
1716,175508.48
1717,134508.31
1718,129769.266
1719,176783.03
1720,262204.53
1721,156825.72
1722,121330.12
1723,156825.72
1724,246493.61
1725,227217.42
1726,167807.45
1727,183316.44
1728,171619.56
1729,135758.38
1730,191233.22
1731,153200.73
1732,130203.86
1733,109756.27
1734,121115.92
1735,121412.06
1736,121412.06
1737,385653.84
1738,202285.25
1739,234360.47
1740,250170.55
1741,164833.56
1742,171956.72
1743,173407.66
1744,249984.3
1745,297791.66
1746,265973.56
1747,206003.78
1748,250192.8
1749,169569.33
1750,137467.66
1751,220854.0
1752,109756.27
1753,162135.86
1754,226000.3
1755,181114.9
1756,127841.48
1757,109756.27
1758,223581.11
1759,178215.72
1760,202051.27
1761,174026.45
1762,201494.27
1763,182630.62
1764,113565.625
1765,252334.53
1766,191097.66
1767,206514.83
1768,130809.555
1769,168082.88
1770,121818.42
1771,140609.94
1772,159897.7
1773,153971.36
1774,226896.25
1775,129169.6
1776,166717.4
1777,91960.38
1778,105496.07
1779,135242.23
1780,150431.53
1781,153971.36
1782,109445.45
1783,127991.125
1784,128624.18
1785,134561.12
1786,255242.61
1787,151846.64
1788,56736.633
1789,150804.61
1790,86830.4
1791,262912.1
1792,159897.7
1793,128103.695
1794,129251.71
1795,99345.46
1796,123266.37
1797,145844.52
1798,107656.11
1799,77456.22
1800,154939.39
1801,137176.69
1802,191043.44
1803,189758.5
1804,145018.3
1805,73689.69
1806,121318.3
1807,218592.62
1808,140600.48
1809,119145.02
1810,166941.33
1811,134354.05
1812,129253.98
1813,125969.49
1814,108710.375
1815,94062.15
1816,109445.45
1817,164591.17
1818,210816.34
1819,159626.23
1820,99519.68
1821,89892.91
1822,211994.7
1823,84738.11
1824,169343.94
1825,110271.08
1826,114793.92
1827,126776.87
1828,157476.69
1829,141556.34
1830,179150.7
1831,218739.14
1832,179238.22
1833,215127.44
1834,125463.15
1835,150029.36
1836,180841.78
1837,89845.36
1838,131295.23
1839,86612.03
1840,138923.34
1841,140171.17
1842,104598.72
1843,133801.42
1844,129345.82
1845,108315.17
1846,161278.97
1847,210785.03
1848,86200.4
1849,180345.28
1850,125468.734
1851,124768.516
1852,120219.93
1853,133801.42
1854,144102.5
1855,182044.28
1856,213884.4
1857,258578.1
1858,192738.52
1859,135247.33
1860,163506.61
1861,191744.73
1862,247325.14
1863,247325.14
1864,247325.14
